"x" "y" "z"
0.9268116 -0.1488261 -0.1860248
0.7070005 -0.2651233 0.06673307
1.239313 -0.05897464 0.07087648
0.6640365 -0.3250925 -0.09053587
0.7268858 -0.1942918 -0.1193041
1.025207 -0.05966109 -0.05998456
1.035016 -0.301265 0.07860627
1.416047 -0.5942615 -0.3167565
0.6961694 -0.07675274 -0.1233579
0.9147153 -0.1994546 0.03313089
1.170758 0.07102427 0.1250182
1.218921 -0.7052043 -0.4451339
1.236935 -0.5079475 -0.2400556
0.6738156 -0.2086342 -0.08103501
0.7706089 -0.2250626 -0.1339345
1.013869 -0.04950223 -0.03958935
0.9689687 -0.6718433 -0.3200931
0.7516977 0.006654549 -0.1608911
0.855287 -0.317599 0.08445625
1.258365 -0.7015399 -0.367766
0.6115084 -0.1820394 -0.08788654
1.112886 -0.01332634 0.1087659
1.428552 -0.4430265 -0.2335419
0.9666562 -0.2274905 0.05644279
1.089738 -0.825514 -0.2682863
0.5191541 -0.2969123 -0.1061508
1.109361 -0.1295808 0.03260099
0.7225793 0.1154723 -0.08028397
1.074337 0.00327673 0.1090362
1.548492 -0.1025668 -0.04407198
0.6125105 -0.0512904 -0.1977047
0.972841 -0.5797291 -0.3678091
0.8489305 -0.2169984 -0.1109845
0.3865029 -0.1673575 0.05910138
0.9442842 -0.7155208 -0.3785767
1.252214 -0.08445867 -0.2203384
0.6950351 -0.2446817 -0.009761171
0.8469557 -0.5380768 -0.08675459
0.6973236 -0.03294173 -0.1201564
0.8685511 -1.112589 -0.4981509
1.581199 -0.4239684 -0.144981
0.7811798 -0.164079 -0.08133567
1.144451 -0.7648947 -0.4804982
1.484619 -0.3143718 -0.1246091
1.387639 -0.514552 -0.1499383
1.754589 -0.743016 -0.57201
1.583707 -0.3697546 -0.4151682
1.344112 -0.4568591 -0.1796718
0.9943515 -0.2353292 -0.1289478
0.9395004 -0.6996058 -0.3575238
0.5110536 -0.242563 -0.1876861
0.9026128 -0.1982474 -0.291729
1.381148 -0.2729352 -0.2919285
0.6441267 -0.6236957 -0.428063
0.7075733 -0.5755589 -0.2507733
0.5460442 -0.5406036 -0.3859727
0.6097785 -0.5408855 -0.2801609
0.8443182 -0.3173136 -0.02607084
0.8224079 -0.375171 -0.2512641
0.599244 -0.5223321 -0.3670953
1.260796 -0.504645 -0.5788146
1.012321 -0.3356184 -0.2615691
0.6484843 -0.3098755 -0.3244298
0.6415366 -0.3575492 -0.2642318
0.5984735 -0.3525592 -0.2560723
0.6864412 -0.5072779 -0.2882423
0.7165874 -0.4189887 -0.3353222
0.7866289 -0.2670108 -0.0822515
1.101209 -0.5773471 -0.283607
1.052866 -0.7260293 -0.315405
1.381868 -0.6743277 -0.5615166
1.267246 -0.3417192 -0.0891282
0.5220606 -0.7334504 -0.2044031
0.8066976 -0.7807188 -0.5487328
0.5718857 -0.3783282 -0.2737688
0.9541427 -0.3066443 0.1601983
1.01537 -0.3759814 0.06776045
0.9078116 -0.3588354 0.1238997
0.973808 -0.356176 0.0250429
0.9037627 -0.4442461 -0.003519674
0.9340576 -0.4249122 0.1000084
0.9134811 -0.4490871 0.05844242
0.9538173 -0.4408787 0.05211921
0.9418092 -0.4261457 0.05498226
0.9470309 -0.4158293 0.06764609
0.9432401 -0.4188963 0.04093266
0.9662657 -0.3587193 0.0268707
0.9453311 -0.420809 0.04276036
0.9511962 -0.4116767 0.05413504
0.9307322 -0.4300085 0.1118711
0.9504055 -0.4164172 0.03591419
0.9782753 -0.3936169 0.05249244
0.9221367 -0.3992393 0.08386966
0.9510556 -0.400336 0.06124479
0.9600276 -0.4015431 0.06052431
0.859847 -0.4569779 -0.1018236
0.8713092 -0.4652809 -0.03113463
0.9303162 -0.4494829 -0.01965637
0.9317281 -0.449992 0.03238692
0.9402082 -0.4460451 0.02748733
0.9256495 -0.4512455 0.01634616
0.9416062 -0.3921786 0.0568126
0.9411122 -0.4429104 -0.002284812
0.9364919 -0.4489685 0.003630484
0.9383955 -0.4338445 0.005640623
0.9417468 -0.4301448 0.001391324
0.9626164 -0.3866397 -0.007758116
0.9510034 -0.4159725 -0.001410982
0.9494493 -0.4181821 0.003369422
0.9495844 -0.4235498 0.006988754
0.9964151 0.2600571 -0.04613529
0.9954678 0.2420631 0.01229329
0.9891346 0.2540015 0.02438625
0.9860377 0.2599139 0.0112949
0.9860897 0.2587735 0.0570883
0.9846158 0.2630679 0.05549723
0.9861384 0.2633782 0.04782507
0.9844143 0.2620311 0.04220348
0.9851767 0.2624391 0.04962411
0.9820786 0.2668074 0.04786897
0.9839416 0.2654229 0.05720553
0.9840301 0.2624095 0.05592148
0.9860644 0.2625423 0.06584329
1.024864 -0.07336008 -0.05375001
1.021505 -0.06545219 -0.05682569
1.024542 -0.05648733 -0.04888233
1.020353 -0.05961923 -0.04477773
1.028073 -0.06024541 -0.02879727
1.027622 -0.05669043 -0.04040108
1.044582 -0.02860564 -0.06575825
1.04072 -0.01383002 -0.0450172
1.032202 -0.05370194 -0.05528196
1.030473 -0.07690114 -0.06470778
1.01907 -0.04794826 -0.06569469
1.025166 -0.05132189 -0.05487551
1.02079 -0.03414144 -0.04691889
1.027674 -0.06887195 -0.05023989
1.024254 -0.05820323 -0.03094589
1.025035 -0.04290276 -0.07234434
1.024192 -0.03125764 -0.05712945
0.3055186 0.9749089 0.2536439
0.2363957 0.8791047 0.4560583
0.1799161 0.8740476 0.4837952
0.1957555 0.8704032 0.4772135
0.2023032 0.8696585 0.4690315
0.1969304 0.8806029 0.4711089
0.1883877 0.8738164 0.4876985
0.1830072 0.8811504 0.479956
0.1823333 0.8751927 0.4788556
0.1715627 0.8779859 0.4702991
0.1762761 0.8787054 0.4692708
0.1632921 0.8757477 0.4755771
0.1519569 0.8809004 0.4820045
0.1406393 0.8810014 0.4710198
0.1377259 0.8841765 0.4823821
0.1383173 0.8811794 0.4765531
0.1319559 0.8763323 0.4832099
0.1269972 0.8864134 0.4770684
0.1137463 0.8909823 0.4643783
0.005929358 0.9779569 0.2421832
-0.01134748 0.9940688 0.2513418
-0.01395735 0.990233 0.2459371
-0.0144808 0.9917864 0.2227419
-0.01238448 0.9914254 0.2372464
-0.01559941 0.9920959 0.2283099
-0.01585374 0.9921111 0.2334453
-0.0213365 0.99458 0.2254546
-0.02083017 0.990999 0.2424167
-0.01692088 0.9931887 0.225154
-0.03087593 0.9993268 0.2198699
-0.02881061 0.9906015 0.2310643
-0.02995191 0.9955956 0.2238557
-0.02794419 0.992567 0.2195477
-0.03004923 0.993918 0.2240456
-0.02717945 1.000251 0.2246998
-0.02854633 0.9894991 0.2320105
-0.0269713 0.9895679 0.2206262
0.7106292 -0.15448 -0.07353088
1.216814 -0.1469838 -0.03153009
0.8895705 -0.4005694 0.1517221
1.15469 -0.03512074 -0.2578201
0.9253137 -0.6780232 0.1350673
0.5911632 -0.1397145 -0.02155555
1.287927 -0.4011324 0.05206581
0.9822435 -0.4228195 -0.003245547
0.977048 -0.1822903 -0.160548
1.044826 -0.2223787 0.06018173
0.8343809 -0.08248581 -0.09092738
0.9576601 -0.2780998 0.1556604
1.393813 -0.2599304 0.1041536
0.9246738 -0.3187879 0.08339992
1.035298 -0.185133 -0.1238375
0.8062665 -0.6125141 0.1005139
0.5113126 -0.2033864 -0.01993582
1.346449 -0.3354291 0.06308725
0.5071761 -0.4232983 0.3804469
0.8523984 -0.2560952 -0.06238544
1.024101 -0.1966129 0.07516386
1.177179 -0.7948773 -0.0425077
0.5381761 -0.2713941 0.007768325
1.457521 -0.3099938 -0.03345298
0.8162201 -0.1686012 0.04015985
1.235171 -1.016383 -0.10542
0.8083468 -0.06778748 -0.02130869
0.8685364 -0.04058499 -0.08217126
0.6709749 -0.05864474 -0.1174381
1.438149 -0.8073726 0.4207279
0.5039524 -0.1332032 0.03592234
0.8239992 -0.2486932 0.05120841
1.040286 -0.340965 -0.006097765
0.9737577 -0.3346298 0.04163951
0.8595595 0.02537372 -0.02274932
1.305229 -0.7434063 0.4089086
0.5810512 -0.02391224 0.1665936
0.6838115 -0.106452 0.003136179
1.104171 -0.9936545 -0.0468215
0.7268392 -0.162712 0.06345491
0.8237991 -0.414931 0.09787599
1.382709 -0.4366714 0.1061099
0.6727886 -0.06164215 -0.05129292
0.7895908 -0.3352128 0.3527708
0.919655 -0.2958721 0.04144111
0.998001 -0.4558222 0.1340572
1.035881 -0.06050978 0.05563637
1.802743 -0.4611345 0.0757904
0.880677 -0.2742597 -0.08394666
0.974179 -0.1104774 -0.1476752
1.38846 -0.4828759 -0.0508927
1.188263 -0.6797077 -0.03222523
0.6823807 -0.7472599 -0.1001493
1.38808 -0.4769781 -0.00060476
1.308416 -0.3364907 -0.1251423
1.513743 -0.3532794 -0.08820504
0.8002233 -0.1626341 0.305272
0.6150727 -0.1778244 0.1888593
0.8560246 -0.174743 0.07887361
0.6783514 -0.3434777 0.04997764
0.7921436 -0.6568404 0.003418524
1.149183 -0.2512873 -0.008828133
0.7972042 -0.4667743 -0.01352468
1.156841 -0.8679005 -0.1372981
0.7953463 -0.7448601 0.07774535
0.9970096 -0.6970572 -0.07608084
0.6991021 -0.4566644 0.004062463
0.8152362 -0.1809676 -0.1182338
0.9294779 -0.1913819 -0.04404558
1.016231 -0.9303339 -0.111484
1.294581 -0.5621987 -0.06336796
1.030914 -0.7840065 -0.07508569
1.02092 -0.1413893 -0.03461304
1.021753 -0.1273657 -0.0007129315
1.019417 -0.0976188 0.0263121
1.023549 -0.07433534 -0.03632299
1.011758 -0.03989814 -0.03532178
1.028955 -0.08735065 0.04188693
1.028607 -0.1056664 -0.03309283
1.026075 -0.08664019 0.003854117
1.027731 -0.0665319 0.02428773
1.02454 -0.09005343 0.01160688
1.026602 -0.07071803 0.01551534
1.029194 -0.07624956 0.01958908
1.027309 -0.07504992 -0.0008764219
1.022541 -0.09032351 0.0009255582
1.025161 -0.09015501 0.0009845811
1.017744 -0.08436755 -0.007130404
1.021111 -0.08217469 0.01443155
1.027948 -0.07964641 -0.001966801
1.024723 -0.1244213 -0.08045145
1.028866 -0.1161559 -0.0883636
1.023744 -0.1165994 -0.07383161
1.024604 -0.1051599 -0.09106476
1.01544 -0.147292 -0.05427405
1.020729 -0.1328958 -0.06258185
1.019867 -0.1295229 -0.0760289
1.022614 -0.1214552 -0.06001965
1.023625 -0.1346063 -0.0731749
1.016781 -0.1197437 -0.08508328
1.021486 -0.1251408 -0.07412724
1.026867 -0.09646736 -0.07733281
1.020336 -0.1142796 -0.0945674
1.016295 -0.1263966 -0.09738739
1.016259 -0.1351436 -0.105916
1.012156 0.2322638 0.09642864
0.9849846 0.2442805 0.1393073
0.9780946 0.2616766 0.1403886
0.9840894 0.2481611 0.141506
0.9870252 0.2480872 0.1201399
0.9706097 0.2653454 0.1711473
0.9718687 0.2688785 0.1659047
0.9641657 0.2800141 0.16859
0.9682352 0.2815111 0.1624428
0.9612666 0.2859189 0.1714112
0.9696244 0.2757887 0.1660681
0.9689014 0.2850184 0.1600138
0.9668692 0.2868953 0.1804845
0.9581552 0.2898359 0.1880219
0.9556351 0.2906675 0.1912932
0.9599424 0.284453 0.1832458
0.9597601 0.2797475 0.1906663
0.9582969 0.2947165 0.1891346
0.9617481 0.2815515 0.1875639
1.029543 0.08774869 -0.05149139
1.018352 0.1084766 -0.03342653
1.015204 0.1166957 -0.03575347
1.020817 0.1118317 -0.03590879
1.01978 0.1204347 -0.03281494
1.017675 0.1139148 -0.04683054
1.017081 0.1190993 -0.02037001
1.018984 0.1210323 -0.04156234
1.016592 0.1265994 -0.03412392
1.017735 0.1177217 -0.009971992
1.019979 0.111183 -0.02394091
1.016034 0.125657 -0.04515399
1.015976 0.1388065 -0.018882
1.015007 0.1352328 -0.02272049
1.006881 0.1356106 -0.02161896
0.07725653 0.7427936 0.6666984
0.03916472 0.7597229 0.6823657
0.05704141 0.745433 0.6735378
0.04466835 0.7474805 0.6784787
0.06741519 0.7520123 0.6758611
0.04392023 0.7525402 0.6819618
0.05967818 0.7456268 0.673601
0.05978334 0.7501051 0.6765929
0.07982059 0.7496442 0.6733524
0.05173844 0.7507425 0.682935
0.06998354 0.7545856 0.6714419
0.05567941 0.75431 0.6791615
0.07561308 0.757562 0.6722502
0.0568762 0.7519294 0.671755
0.06684726 0.7510827 0.6773554
0.06639762 0.7536835 0.6699452
0.04970473 0.7525824 0.6782693
0.07111905 0.7525313 0.6680785
-0.005365813 0.7921874 0.6575489
0.02145452 0.7871604 0.6331152
0.009892767 0.7857886 0.63807
0.03019102 0.7873477 0.6288256
-0.02173995 0.8288293 0.6469433
0.01252039 0.8017912 0.6232932
0.0100114 0.8016475 0.6253218
0.007916568 0.7987336 0.6230788
-0.000253021 0.7882123 0.6278815
0.006314491 0.7956794 0.6313099
0.00526081 0.7915619 0.6299863
-0.000684025 0.7920209 0.6346317
0.004749376 0.8008145 0.6204372
-0.005451699 0.7973259 0.6453249
-0.004911363 0.7965441 0.6363305
0.003834506 0.7949631 0.6287483
-0.001862547 0.8008461 0.6356844
-0.006619945 0.791401 0.644892
0.887936 -0.04652021 -0.05779657
0.8405128 -0.08089556 -0.07837531
0.7357454 -0.05858847 -0.001272894
0.7320366 -0.07004518 -0.07773942
0.7908459 -0.08769182 -0.02503418
0.8256205 -0.06720885 -0.04306424
0.9325305 -0.09262647 -0.04254681
1.003014 -0.0763275 0.03127075
0.9973651 -0.1261493 0.0008480022
1.199167 -0.1465782 -0.05128476
1.113473 -0.04493415 0.002625721
1.336224 0.07894912 -0.01247163
1.314033 -0.5316939 -0.2845491
1.031025 -0.1580514 -0.3662048
1.029482 0.0337752 -0.1273094
1.037081 0.07448668 -0.1207727
1.191781 0.1345103 0.02939613
1.223233 0.02885243 -0.2359622
1.172376 -0.1825622 -0.407245
0.9755827 -0.2790448 -0.4132539
1.050104 -0.06641228 -0.0686293
0.7021965 0.02402176 -0.09471797
0.7482096 -0.02046616 0.008629844
0.9586416 -0.08985275 -0.02209481
1.281747 0.04892976 0.0643044
1.268006 -0.6131131 -0.402656
1.153236 -0.1856815 -0.3791513
0.7102105 -0.06513798 -0.07761158
0.8561255 -0.05431864 -0.1149941
0.9672177 0.06662299 -0.1948724
0.9806005 0.1063148 -0.3853847
0.8522379 -0.02669409 -0.1050324
0.6728734 -0.06107824 -0.1983367
0.7794976 0.002013231 -0.2098803
1.657041 -0.04609095 -0.1397584
0.7903407 -0.1142468 -0.181224
0.7628323 -0.02125479 -0.2297358
0.7316146 -0.1370113 -0.2092177
1.073249 -0.005208862 -0.4331098
1.02239 -0.3476394 -0.2708665
0.8173428 -0.06454078 -0.0783218
0.6927911 -0.0956351 -0.1316317
0.6269601 0.003076593 -0.03737365
0.9247785 -0.1085358 -0.2272617
0.8287348 -0.002227857 -0.1944176
0.9441841 -0.008355636 -0.1788326
0.8702421 -0.05833956 -0.2526093
1.000216 0.01898424 -0.27195
1.601343 0.2051176 -0.5621122
0.9474847 0.05304851 -0.112972
0.8461465 -0.2590303 -0.06341525
0.6923263 -0.06659149 -0.1404355
0.7987557 -0.01948153 -0.2192414
1.116254 0.1848337 -0.2313868
1.038819 -0.0179958 -0.04523956
1.008974 -0.07108832 -0.02262368
0.7793765 -0.09532797 -0.1969451
0.6443858 -0.09539588 -0.1356561
0.8305295 -0.2052049 -0.2320241
1.366932 -0.1948389 -0.2889202
0.981763 -0.145004 -0.1934733
0.6924118 -0.04793002 -0.2130307
0.8398068 -0.649808 -0.3329686
1.587542 -0.4733602 -0.1304993
0.9999862 0.0412036 -0.1820731
0.7675137 -0.0694635 -0.2509484
0.9353703 -0.3168652 -0.4333354
0.9168257 -0.3461859 -0.3099207
1.105805 -0.3645119 -0.2148779
0.7276826 -0.07359851 -0.1217212
0.8691057 -0.3272796 -0.2882076
1.066095 -0.002730953 -0.214202
0.8035997 -0.1009702 -0.1824942
0.809234 -0.09627825 -0.2361629
1.031962 0.01431517 -0.2768605
0.7864211 0.01034143 -0.2898576
0.7361871 -0.09101799 -0.2264952
0.8811184 -0.2841238 -0.2529403
1.286864 -0.5080985 -0.2334988
0.7910429 -0.2427923 -0.1126366
0.895534 -0.3006908 -0.2274594
1.409097 -0.1357302 -0.4378697
0.8486271 0.05486645 -0.2166559
0.7155816 -0.06042435 -0.2043914
1.008468 -0.1684904 0.1160218
1.028872 -0.1295635 -0.002690456
1.009321 -0.1590412 -0.01810029
1.065831 -0.1391783 -0.04582915
1.021982 -0.1614909 -0.06946834
1.019845 -0.1645816 -0.04165687
1.018852 -0.1342226 -0.0296131
1.017737 -0.13299 -0.04979196
1.025603 -0.1258444 -0.04304026
1.021356 -0.1265071 -0.03490712
1.025634 -0.1270543 -0.02346794
1.018845 -0.1471179 -0.0437528
1.019609 -0.1248731 -0.04541977
1.020171 -0.1509554 -0.0545017
1.017487 -0.1746496 -0.05480173
1.020095 -0.1743985 -0.04928474
1.02061 -0.1597181 -0.0343166
1.020898 -0.1690702 -0.04225146
1.021776 -0.1229407 -0.04561035
0.9938664 -0.1210531 -0.1617311
1.015242 -0.1561874 -0.111055
1.00675 -0.1559242 -0.1234013
1.013191 -0.1366046 -0.1312148
1.015071 -0.1264352 -0.12584
1.013538 -0.1353587 -0.1138402
1.01725 -0.142551 -0.1313906
1.014953 -0.1473205 -0.1408077
1.013325 -0.1417765 -0.1373624
1.014106 -0.1443136 -0.1401934
1.012256 -0.1553179 -0.1435861
1.017365 -0.1425028 -0.1142622
1.015169 -0.1549816 -0.1243744
1.008281 -0.1648805 -0.1416898
1.008563 -0.153786 -0.1399019
1.011876 -0.160715 -0.1426859
1.00949 -0.1429086 -0.1208372
0.9653609 0.2799203 0.1694669
0.9322596 0.3206943 0.2491859
0.9280501 0.3034848 0.2768999
0.9388924 0.3119536 0.2581604
0.9320885 0.3142589 0.2505959
0.932276 0.314915 0.2529136
0.9302534 0.3196554 0.2629745
0.9303643 0.3074421 0.2702171
0.9324249 0.3107152 0.2643679
0.9307499 0.3152443 0.268893
0.934605 0.3115971 0.2542961
0.9273124 0.3119676 0.2734071
0.9308485 0.3187862 0.2658591
0.9247768 0.3187974 0.2698789
0.9977563 0.1745256 0.07485787
1.009606 0.1592792 0.01919362
1.01237 0.1502533 0.01487436
1.010172 0.1629351 0.03786208
1.003549 0.1172333 0.05272529
1.01575 0.1373757 0.03665958
1.010353 0.1306899 0.0476494
1.024849 0.08191608 0.04099562
1.017992 0.09167097 0.03695276
1.024624 0.09300184 0.04000015
1.022724 0.1019651 0.03192197
1.016674 0.1103586 0.02533576
1.024788 0.1080407 0.0017579
1.01647 0.1007252 0.01584486
1.02065 0.1101871 0.00349622
1.019788 0.09682068 0.03601142
1.01759 0.1121768 0.01658296
1.014966 0.1099386 0.03012741
1.012962 0.1144258 0.03721009
1.013875 0.1009217 0.03591434
0.1096456 0.7135817 0.7025239
0.1295135 0.6999567 0.7211273
0.1240598 0.706438 0.7246645
0.1154383 0.7046116 0.7124705
0.106985 0.7085188 0.7186134
0.09850592 0.7129603 0.7233809
0.1252578 0.712528 0.7021916
0.1098381 0.7153302 0.7061979
0.1160719 0.7072133 0.7129016
0.1104816 0.7179717 0.7179114
0.09982865 0.7075996 0.7184344
0.119166 0.7143064 0.7053277
0.1010428 0.7070498 0.7264376
0.1134495 0.714325 0.7108043
0.1009925 0.7126349 0.7148015
0.1030837 0.7154303 0.7110079
0.09829515 0.7127231 0.7136
0.1158406 0.7126434 0.7049982
0.08440298 0.8000934 0.6365041
0.1391917 0.7688302 0.6386555
0.1465283 0.761094 0.6418362
0.1293844 0.7627219 0.6524714
0.1427002 0.7654813 0.6455474
0.1456756 0.7674193 0.6474321
0.1362127 0.7605029 0.6477185
0.1588824 0.7478079 0.6469554
0.1370658 0.7582723 0.6571759
0.1503415 0.7676593 0.6430681
0.1545403 0.760955 0.6495568
0.1349705 0.7632747 0.6500103
0.1497914 0.7670308 0.6449468
0.1533069 0.7613479 0.6495991
0.1549741 0.7620529 0.6391854
0.1498859 0.7602299 0.6543812
0.1603212 0.7714042 0.6378895
0.1498426 0.7656463 0.6460717
1.062258 -0.0240671 -0.05074116
0.9159222 -0.106023 -0.02450977
1.067283 -0.1094346 -0.03259336
1.363488 0.05027953 -0.05366505
1.232023 -0.427913 -0.1690244
0.9032492 -0.2522837 -0.2654474
1.182278 -0.2715393 -0.4481939
0.9116912 -0.252159 -0.07437571
0.8872707 -0.1847192 -0.08275797
0.784436 -0.095583 -0.05330151
1.036679 -0.2922477 -0.1560991
0.9513387 -0.207296 -0.2131129
0.7964585 -0.05355673 -0.08090592
0.8079626 0.008055532 -0.2115731
0.9451575 -0.07837749 -0.07109304
0.8643105 -0.07492035 -0.04762568
0.8878105 -0.07262392 -0.08782188
0.8912217 -0.1301004 -0.0246967
0.9941015 -0.2138298 0.04133505
1.15743 -0.2028509 -0.06799831
1.147192 -0.0538382 0.05984878
1.193757 0.04444048 0.1355743
1.291614 -0.3521204 -0.1567741
0.7953097 -0.2648092 -0.2513488
1.076326 -0.2864604 -0.3716494
0.8616525 -0.1628369 -0.01163638
0.7345731 -0.1215713 0.01128378
0.8267322 -0.01856868 -0.1846357
0.915055 0.1064476 -0.108256
1.052536 -0.02560636 -0.1327993
0.8636914 -0.08863359 -0.032677
0.7376795 -0.09271421 0.01764929
0.7938852 -0.06144365 -0.03925682
1.448001 -0.5045852 -0.3829015
0.870887 -0.2092542 -0.07806234
1.704475 -0.2484151 -0.3300763
1.370227 0.03346513 0.06151283
1.016385 -0.177782 -0.004905957
0.9262973 -0.06906577 -0.05000883
1.042134 -0.160517 -0.09401544
0.8035067 -0.07123386 -0.05484955
0.7599564 -0.06681212 -0.06084597
0.8691148 -0.1639839 0.03350232
1.563781 -0.5719986 -0.4104278
0.7856979 -0.1507468 -0.03782737
0.7998806 -0.05886182 -0.06692685
0.9491712 -0.0388564 -0.03160364
0.7431442 -0.188242 0.01964803
1.281575 -0.09970654 -0.3024233
1.180778 -0.3283812 -0.4260506
1.14786 -0.005978028 -0.2572653
1.00099 0.0276946 -0.2524556
0.943033 0.02066707 -0.2426328
0.8990033 -0.220514 -0.2700064
0.8559616 -0.39773 -0.3882808
0.9301896 -0.2892111 -0.3252263
1.203252 -0.2684869 -0.1200516
1.089395 -0.1996428 -0.03578685
0.8949616 -0.2693622 -0.1316524
0.9171965 -0.1997751 -0.007740142
0.9063577 -0.2473583 -0.1198298
0.9355891 -0.2768781 -0.2437821
0.7176052 -0.4162758 -0.1272936
1.522429 -0.3107917 -0.3254399
1.052938 0.09566184 -0.224506
0.9389365 0.01183702 -0.2347334
0.7824795 -0.2790766 -0.2032383
0.8746873 -0.3631761 -0.2415684
0.9274483 -0.3685735 -0.3332352
0.7655386 -0.09188369 -0.02611963
0.6931529 0.02925663 -0.1493088
0.7657176 -0.2065874 0.02926086
0.6271731 -0.04455045 0.03132522
1.091526 -0.2431988 -0.3037473
0.9987506 -0.02872447 -0.2737818
0.8354983 0.09808587 -0.2113301
0.7995658 0.0269449 -0.07852298
0.912295 -0.02110211 -0.1450757
0.9484417 -0.2354725 -0.006478156
0.7429507 -0.149453 -0.1895648
0.787625 -0.2194825 -0.122035
0.985914 -0.4054208 -0.2534432
1.363551 -0.3962879 -0.6292355
1.06976 -0.02128328 -0.2473921
0.9265256 -0.03038519 -0.2757103
0.8213505 -0.2484623 -0.2216934
1.037668 -0.3971532 -0.3940817
0.7713622 -0.4250499 -0.05327655
1.012817 -0.1232167 0.1029341
1.018851 -0.123976 0.09792958
1.023127 -0.1200157 0.09111667
1.017682 -0.1334039 0.0951518
1.019952 -0.1287306 0.0808414
1.021278 -0.1327355 0.07878516
1.016458 -0.1260839 0.08734129
1.023996 -0.1174678 0.08833936
1.026736 -0.1508084 0.07640137
1.019289 -0.1343615 0.07531443
1.025473 -0.1416741 0.07453064
1.020709 -0.1273855 0.07647216
1.0194 -0.128588 0.07872325
1.02077 -0.1413055 0.07348688
1.005814 -0.2470505 -0.01955044
1.008712 -0.2528722 -0.01013614
1.010334 -0.2414333 -0.01043167
1.010311 -0.2523859 -0.02417802
1.01201 -0.2449566 -0.01380698
1.009916 -0.2446682 -0.01060276
1.011267 -0.2505096 -0.01556701
1.009773 -0.2384424 -0.01784095
1.010144 -0.2410148 -0.02003797
1.006267 -0.2429379 -0.02022653
1.011234 -0.2511435 -0.01850821
1.010692 -0.2413438 -0.02225092
1.011041 -0.2475216 -0.01513803
0.9068317 0.1398434 0.3950031
0.9256148 0.1663663 0.3673494
0.9289349 0.166638 0.3757551
0.9291934 0.1666038 0.3670588
0.9293461 0.1732998 0.3791556
0.791946 0.312793 0.5582344
0.7827733 0.4317013 0.4514316
0.7785759 0.4311469 0.4488391
0.7778759 0.4337649 0.4529741
0.7792068 0.438958 0.4540537
0.7741638 0.4349594 0.4502112
0.9528898 0.1387194 0.3273763
0.9607088 0.1418323 0.3074025
0.9490704 0.1570778 0.303977
0.9613664 0.1598744 0.3106134
0.9615226 0.1465973 0.3073337
0.957807 0.1637186 0.3135488
0.9544707 0.1606464 0.3070612
0.9587575 0.1538669 0.3075707
0.9586826 0.1609707 0.3147567
0.9509993 0.1663744 0.3031413
0.9555594 0.164788 0.3064185
0.9547264 0.1627529 0.3170367
0.9574692 0.1625107 0.3114148
0.168456 0.8016329 0.5619349
0.1811413 0.7878133 0.581194
0.1822847 0.7919169 0.5664985
0.1887961 0.7870317 0.5806614
0.1880017 0.7870091 0.5703589
0.1872973 0.7892448 0.5740361
0.1904376 0.7878611 0.573399
0.1872612 0.7911417 0.5762694
0.1898647 0.7810848 0.5739714
0.184317 0.789145 0.57673
0.1890442 0.7840147 0.5740401
0.188471 0.7857052 0.5746806
0.1933301 0.7874523 0.5773937
0.2557583 0.7483576 0.5532222
0.3094608 0.7912324 0.5213875
0.3141266 0.7794789 0.525326
0.3191571 0.7687064 0.5592429
0.04679729 0.67228 0.7759982
0.1009785 0.7030956 0.69876
0.1368527 0.7654654 0.6523425
-0.01032836 0.9783739 0.653897
-0.1514271 0.3093866 0.9447317
-0.1976572 -0.07165517 0.9773206
-0.1918921 -0.03451057 0.9709192
-0.2030888 -0.02763529 0.9809278
-0.1951786 -0.02228121 0.9743808
-0.1946833 -0.01968845 0.9716976
1.387865 -0.3367674 -0.05730443
1.426164 -0.3624851 0.2789144
1.016552 -0.4693631 -0.1547907
0.9882246 -0.03720683 -0.1157207
1.223435 -0.04487971 -0.01588304
1.389148 -0.5231748 -0.1208235
0.7302707 -0.1775771 0.1407827
1.457977 -0.272045 0.2134178
1.046428 -0.2248275 0.2181277
1.266584 -0.07298541 0.2140031
0.7885076 -0.18287 -0.04678115
0.8750768 -0.1306799 -0.1047139
1.156162 -0.2337802 -0.1130641
1.474811 -0.5457145 -0.2251568
0.669881 -0.2273353 0.1876184
1.396593 -0.4928397 0.04904006
0.8282817 -0.489243 -0.05319251
0.9074133 -0.02035755 -0.03273498
1.331309 -0.111911 -0.1500687
1.40042 -0.3852603 -0.1692362
0.9634494 0.009214516 0.005019486
1.006161 -0.5871086 -0.3225881
0.5532989 -0.1726811 0.1858739
1.398223 -0.1574254 0.239288
0.7508646 -0.4909176 0.04736218
0.9837638 -0.3003846 -0.1720539
0.9293387 -0.601567 -0.2708872
0.7358651 -0.1051523 -0.007523771
0.8379409 -0.122333 0.1719769
1.283582 -0.454383 0.03405293
0.7123868 -0.324355 -0.04655012
1.047735 -0.2177459 -0.2025619
0.9226666 -0.3617237 -0.2220615
0.6356514 -0.1220219 0.1715725
1.271727 -0.8677109 -0.2970533
0.6823728 -0.197153 -0.08960867
1.128987 -0.2867148 -0.1791767
1.429742 -0.6149622 -0.3230805
0.6721125 -0.2732637 0.1084929
1.094995 -0.166146 0.1476982
0.7090905 -0.3739569 0.0140476
0.815193 -0.3622291 -0.02725281
0.9341592 -0.004114891 -0.0366874
