"x" "y" "z"
0.002139943 0.007852272 0.003234492
-0.0005749904 0.003373937 -0.007481945
-0.0004933876 0.007874839 0.01680243
-0.002129889 -0.006289499 -1.881411e-05
9.852154e-05 0.002724382 -0.002715991
-0.002892516 0.006554973 0.007777157
-0.002231772 -0.005504917 -0.01175535
0.002042861 0.001797026 0.004801146
-0.005331362 -0.005569656 0.009047009
-0.007845128 -0.001788845 -0.002493325
0.002367151 0.00655785 0.003911418
-0.001368776 -0.01346006 -0.001805476
-0.0002062468 0.001365874 -0.01031994
0.0004103208 0.01064938 0.008036162
0.001483014 -0.002891596 -0.002230233
-0.004164279 -0.002537159 0.006466156
-0.03001118 0.08833951 -0.00369389
-0.002981562 0.02704032 -0.02244323
0.003241652 -0.01025454 -0.01288067
0.002122 -0.005739122 -0.01104974
0.002573537 0.00362395 0.0008115667
-0.004225765 0.000191463 0.001943905
0.003074147 0.005145575 -0.001061481
0.001129255 -0.006724329 0.00606412
0.00273984 -0.003519414 0.003251552
-0.003152331 0.001957222 0.007884209
-0.004788155 -0.005728525 0.0005097588
0.001834964 -0.0002848918 -0.002746805
-0.004590949 0.006351105 0.001838436
0.007095101 -0.001863743 -0.007213055
0.007790657 0.04274291 -0.05251744
-0.001843455 0.01196729 -0.0007760321
-0.007311222 0.007168385 0.01203769
0.004298518 0.001410729 -0.01412797
-0.002245587 -0.0007272993 0.00305079
-0.00582032 0.001721543 0.004160335
-0.002319992 0.003497197 -0.004407245
0.001658665 0.005390448 -0.009154292
0.0004617559 0.007569174 0.005682872
0.002526301 0.003186605 -0.001811662
0.002121451 -0.00455246 -0.003055453
-0.001506605 0.005701568 0.003177055
0.000552732 -0.0007266658 -0.01276318
-0.0008484889 0.0006542734 0.004113604
-0.001552585 0.002732071 -0.003557472
0.0006768019 -0.003284378 -0.004258249
0.02797181 -0.005756498 -0.0267956
-0.008689794 0.004148485 0.008069655
0.004524817 -0.0006367992 0.00396455
0.0007399904 0.00444312 0.003439025
0.005642876 -0.006317218 -0.00465786
-0.0007161436 0.005477891 -0.005343277
-0.0005959411 -0.005086164 0.006436845
-0.002110761 0.00354321 0.001805451
-0.00202098 0.002812819 0.004967828
0.00153785 -0.002748535 0.002412369
0.0009910958 -0.0007312286 -0.004584615
-0.001614529 0.005016025 0.002744249
-0.003551771 0.002327658 -0.003334337
-0.0002641361 0.002755267 -0.00661482
-0.002020517 0.004247743 0.005245004
-0.006326145 0.005547051 0.004382545
-0.008993368 0.00279201 -0.002132674
0.001970033 0.001327712 0.006730599
-0.002569541 0.004567461 0.003752035
0.004049481 0.004408509 0.005341491
0.01031014 -0.00277959 -0.005154553
-0.004600809 0.003024717 0.004182674
-0.003388245 -0.001225259 0.003908928
0.002442937 -8.582548e-05 0.003041545
-0.002189354 -0.002181385 0.0003747484
-0.002832447 -0.0002392834 -0.002049744
0.001543501 -0.0006408345 -0.003842123
0.0003609962 -0.00246079 0.01011594
-0.003236848 0.004949052 -0.004787036
0.0002927867 0.004451492 0.0005082848
0.0005893202 0.0001576901 0.007500988
-0.002996121 0.0001829846 0.005049539
0.1214623 -0.03505685 -0.003994372
0.119097 -0.01049024 -0.01618175
-0.3364448 0.07769795 0.0935487
0.1440595 0.1193409 0.1528455
-0.0974216 -0.2222308 -0.03655863
-0.172017 0.1202236 -0.04831584
0.1306203 -0.0554686 -0.02181876
0.1706081 -0.1532044 -0.01141004
-0.2378024 -0.02788574 0.1123953
0.1743145 -0.1196512 0.1368756
-0.1595713 -0.2673608 0.009017762
-0.1459156 0.01383058 -0.07465409
0.02529125 0.1219369 -0.05925262
-0.06140784 -0.2435312 -0.1016761
0.02542476 0.09549603 -0.00435217
-0.04932937 -0.1841625 -0.07134259
-0.1556062 0.1014869 -0.05332844
0.01859696 0.02133682 -0.04286926
-0.089546 -0.2636974 -0.08226137
-0.2580604 0.153545 0.0262161
-0.09978295 0.1783319 0.1522561
-0.1501157 -0.3240196 0.06438272
-0.1515585 -0.01719098 -0.06300466
0.06714441 0.06983045 -0.0538279
0.1190515 -0.2240986 -0.2095965
-0.2398373 0.1367541 0.02628951
-0.1623498 0.156165 0.1442213
0.3747832 -0.06558145 -0.005699735
-0.1085475 -0.1315842 -0.002852206
-0.2322405 0.229006 0.0994234
-0.2170427 -0.0127452 0.05669113
-0.2308921 0.04939851 0.05790244
0.06918307 0.039615 0.09561162
0.1956899 -0.1086819 0.09803543
-0.0947204 -0.2112952 0.09171538
-0.06840691 0.08234341 -0.03399809
-0.1308081 0.05292563 -0.1036757
-0.1321893 0.1004852 -0.05220738
-0.3126053 0.02925146 -0.03959691
-0.06673481 0.1176119 0.2226662
-0.05835489 -0.04123508 -0.1474765
-0.04189044 -0.1019124 -0.02405002
-0.0964112 -0.2307848 -0.0170455
0.438242 -0.2259927 -0.1073514
0.06963889 0.272864 -0.05678708
-0.001850063 0.07989974 -0.1018655
-0.2176472 0.02306649 -0.1317554
-0.19651 -0.003843889 -0.02329399
-0.1308772 0.03685113 -0.05332639
-0.1133462 0.06023007 -0.0442035
-0.1904476 0.03942441 -0.09701278
-0.09606716 0.01750399 -0.0712745
-0.144633 0.01254623 -0.04411998
-0.239559 -0.02367364 -0.09755705
-0.3390659 0.1448016 -0.04273139
-0.0254867 0.1818097 -0.1225048
-0.1930479 -0.0212866 -0.05545836
-0.1907715 0.1367797 0.004727892
-0.07034235 0.06130733 0.2079625
0.0267758 -0.2146006 -0.1645059
-0.05747921 -0.04206008 0.008915837
-0.1079627 0.05814741 0.05425415
-0.11403 -0.03341663 -0.01594147
0.05770273 -0.1962811 -0.1157841
0.1123508 -0.2230418 -0.0945698
0.3869791 -0.1378373 -0.04157105
0.244083 -0.1535835 -0.08328306
-0.03765449 0.1480875 0.02080698
-0.3634275 0.08651369 -0.03968336
-0.1774007 0.08277033 -0.08608118
-0.1775265 0.0655445 -0.08476923
-0.1833863 -0.02787669 -0.09348277
-0.07179205 0.07085935 -0.03988151
0.05531454 0.06030439 -0.08086028
0.3392 -0.09670864 -0.07414605
0.06990613 -0.001958835 -0.1438087
-0.0779091 0.09120627 0.2204117
-0.09129512 0.00360224 -0.09746324
0.2382941 -0.1961527 -0.1009862
0.4807589 -0.03158704 -0.1458193
0.07468907 0.1647609 -0.1101731
-0.1452556 0.1241285 -0.124909
-0.2017658 0.06342141 -0.09422505
-0.0219624 -0.1007392 -0.1298719
0.07635772 -0.1955572 0.03696366
0.279724 -0.162964 0.2148493
0.001896579 -0.005151207 0.01276734
0.005317064 0.02112248 0.008414544
-0.005745656 0.001100328 0.01621846
-0.0003272772 0.005577751 -0.02657589
0.004509867 0.0140554 0.01184082
0.002944853 -0.01221495 -0.01113257
-0.003057548 -0.005634946 -0.002208657
-0.0003145908 0.01825312 -0.008455671
0.01286532 -0.005980829 0.009918114
0.0007564156 0.01444808 -0.01016099
0.001248916 0.003682697 0.008831845
0.0005082526 0.004966033 0.008970419
-0.001577217 -0.005901631 0.004455523
-0.004867003 -0.009048868 -0.002532887
-0.01009361 0.008830956 0.0123474
0.002018327 0.004914177 0.005533813
-0.0009234134 -0.0003499491 0.001292176
0.000218566 -0.003080618 -0.001899089
0.0460236 0.06547374 0.08286967
-0.009504595 -0.006678529 -0.01017594
0.000185685 0.001064835 0.01161639
0.002835455 0.002738205 0.00913291
-0.001341065 0.007762883 -0.0001397811
0.00127643 -0.006425051 -0.004410872
0.0002727047 0.005209907 0.004830984
0.008574323 0.006595331 0.01037939
-0.000337582 -0.000740379 0.0009500464
0.002318314 -0.006405288 -0.009625282
-0.007384452 0.004441463 -0.001839781
0.002780838 -0.003167759 -0.001874944
-0.004636541 0.0005937455 0.007201487
2.016697e-05 -0.003954365 -0.01138932
0.002393032 0.004175209 0.009847003
-0.00992713 -0.02086276 -0.0500713
-0.0139864 0.05918034 0.01578147
-0.004273547 0.01318979 0.002621898
0.001747008 0.003088452 0.002427307
0.0009199228 0.001978412 0.004880338
-0.0003182986 0.001471893 -0.0008019891
-0.00116704 0.007906153 -0.001923511
5.479925e-05 -0.001730083 -0.0085539
-0.001845591 -0.002434926 -0.00387425
0.003228828 -0.0004324295 -0.001176004
-0.001552247 0.001197786 -0.008246669
0.001875978 -0.004583534 -0.005167251
0.001707112 -0.001746575 0.009573383
-0.02387042 0.06143507 -0.03991578
0.004985257 -0.018579 -0.02196519
0.0009492598 0.01318643 0.01299969
-8.652404e-05 -0.004010343 -0.009137309
0.001795887 0.004499627 0.003718486
-0.002800808 0.01432772 0.0004856141
-0.001774346 0.001609677 0.001650326
9.122537e-05 -0.0002015094 -0.003053823
-0.001332633 -0.0007058119 0.009300721
0.0007430969 -0.003386671 0.001603555
0.0006340074 0.004620947 -0.002634329
-0.0005690261 0.0005617189 0.003879817
0.001288555 0.001930974 -0.004177207
-0.001030808 0.00176456 0.002336776
0.04316156 -0.03641616 -0.005446657
-0.01371163 0.005812134 4.672376e-05
-0.01886488 0.009317452 0.002852909
-0.009064243 -0.004131812 0.004463345
0.006975769 1.269898e-05 -0.0007892847
0.000802779 -0.0004129975 0.001068281
0.008672782 -0.0005864309 0.0007786549
-0.002464901 -0.001834384 -0.003037313
0.003469327 -0.0005536329 0.001013082
-0.0002411065 -0.01188778 0.005340083
0.009999713 0.008431174 -0.004663919
-0.01135801 -0.009615577 0.003010706
0.002316112 -0.0003682685 -0.00194474
0.006995002 0.0007120613 0.001180235
-0.01118104 -0.0008682279 0.006801809
0.01436454 -0.001196541 -0.005328246
0.07454627 -0.02180536 0.02422776
-0.03103924 0.006463778 0.01330429
-0.01190402 0.004428668 0.002084152
-0.001375917 -0.007317515 0.003124103
0.006371756 0.001130134 -0.007043162
0.007602841 -0.0136688 0.005276546
-0.0002612075 0.006853897 0.001928623
-0.006031325 -0.003852675 -0.004859907
0.009079676 0.0007312167 -0.002053984
0.005961822 -0.001570738 0.009252148
0.005564123 -0.001905259 -0.006011862
-0.01273303 0.003496885 0.003776967
0.004580656 -0.005696719 -0.005887303
0.01115393 0.002842793 -0.006509361
-0.01268569 0.002050067 0.003592633
-0.007493698 2.647905e-05 -0.002280687
0.01138482 0.001303799 -0.003539363
-0.1458174 -0.2322862 -0.1075627
0.05897469 -0.2239534 -0.02922715
-0.3358864 0.06917345 0.1800157
0.3053192 -0.1270615 0.08558294
-0.03095865 0.01472547 -0.05647771
-0.1540389 0.1961982 0.03004489
0.1568447 0.1330342 0.0144677
0.2248613 0.02533657 -0.1534669
-0.1538926 -0.05488851 0.1931943
0.3182434 -0.09404507 0.1223296
-0.1053709 0.0451524 -0.08296569
-0.2191873 0.1830987 0.04408954
0.02760811 0.1208949 0.03089801
0.3088705 -0.1425886 -0.1403666
-0.1867511 -0.1473046 -0.1305596
0.07329577 0.08710752 -0.1084032
-0.2118884 -0.0104991 0.1886755
0.3142032 -0.04370183 0.1047355
-0.08521306 0.04504919 -0.1174521
-0.1463656 0.2079208 0.04006317
0.2331909 0.1045904 0.08033839
0.1402642 0.1238715 -0.1706849
-0.050305 0.05063584 0.2057142
-0.07048265 -0.2659699 0.06665344
-0.2456728 0.1959861 0.08246876
0.2162064 0.1231473 -0.001476374
0.1618195 -0.1708405 -0.07302725
-0.02128132 0.1747712 0.1714537
-0.1569873 0.08865507 0.008705239
-0.01652908 0.1125223 0.03007927
-0.07698707 0.06926043 0.001588576
-0.1279313 0.05349867 -0.0221433
0.2540496 -0.250863 -0.0479711
0.5329391 -0.122523 -0.1921926
-0.06387203 -0.1804656 -0.06763797
0.4646703 -0.2309009 0.01070323
-0.1819522 -0.003059271 0.0908359
-0.005083879 -0.03945056 0.1541065
-0.2004467 0.1054477 0.1549585
-0.1989734 0.0672044 0.1360986
-0.1914672 -0.1020936 0.0468554
0.01436948 0.02296302 0.08120232
-0.1294149 0.01473737 0.07917455
-0.1691569 0.109894 0.197309
-0.2197925 0.05051425 0.1943592
-0.1058428 -0.2702444 -0.2875344
-0.08371837 -0.1244778 -0.07965158
-0.1177265 0.05900277 0.08388651
-0.1126701 -0.09841647 0.04518724
0.4836973 -0.02587608 -0.2392826
0.3892748 0.02638076 -0.2843073
0.1019956 0.2114418 -0.03376848
-0.1057457 0.1503813 0.0314847
-0.1361023 0.1514764 0.05759064
0.2911719 -0.381438 0.01054974
-0.01428196 -0.0299107 0.1580657
-0.02412536 0.02915058 0.1919567
-0.2283823 -0.01185151 0.1934336
-0.1125358 0.06425154 0.1766803
-0.09057383 0.1021161 -0.06817213
-0.05966694 -0.1572967 -0.1365428
0.2320092 0.1286558 0.02012676
0.03049903 0.2418574 0.1113958
0.01379321 0.1465549 -0.007410845
-0.06439321 -0.05338885 0.2161124
-0.1641082 0.02619 -0.05090768
-0.003043457 -0.08821887 -0.1802054
0.4142147 0.0112776 -0.3672421
0.1435041 0.1144329 -0.07110322
-0.005915685 0.2014394 0.01187386
-0.1280524 0.1143498 0.02028652
-0.2121531 0.1518921 -0.04387993
-0.1901909 0.04008409 0.03909595
-0.2151198 0.1305184 0.07251617
-0.1715326 0.09520334 -0.03372482
-0.1548489 0.1237098 0.05581842
-0.1462659 0.1136256 0.03481541
-0.1291239 0.1729312 -0.006953056
-0.2221024 0.03372959 -0.03919188
-0.0103863 0.1723635 0.05046781
-0.1738407 0.1010385 -0.02030931
0.3233786 0.1097174 -0.160789
-0.07405477 0.1552043 0.03813931
0.004459296 -0.01609047 0.01441019
-0.001126595 -0.009056647 0.007536797
0.009825281 0.0327171 -0.02038517
0.003268794 0.00900186 0.0001829261
-0.005967034 0.01004682 0.01690749
0.003025295 0.002442585 0.0003521978
-0.003304631 -0.02374258 -0.006725882
-0.002429791 -0.002879551 0.002660687
-0.0004840397 -0.03321251 0.002612503
-0.006764473 -0.009947775 0.01275323
0.003445232 -0.005971809 -0.007710543
-0.001465674 -0.004207058 -0.003345207
-0.0005781161 0.01126973 0.01245403
0.0007423838 -0.01315206 -0.005460027
-0.004334756 -0.003859438 0.008639331
0.0008866361 -0.002118717 -0.002065428
-0.003050981 -0.003191398 0.0005307621
-0.005178131 -0.001718198 -0.008405287
0.002430302 -0.006395406 -0.01818524
0.0005876854 -0.001262589 -0.001440477
0.005041858 0.006861154 0.02216062
0.01090798 -0.04997829 0.04442247
-0.01206733 -0.0523677 -0.01419607
0.001133399 0.02877289 0.0001220816
-0.01163459 -0.01786949 0.0363396
-0.004501346 -0.03545194 -0.03035588
-0.003195017 -0.04662884 -0.02792819
0.00318729 0.002988933 0.00280262
-0.0006998868 0.007028814 0.00982603
0.00614429 -0.006719605 -0.02135191
0.002430874 0.02301055 0.001167333
-0.003376357 -0.02515126 -0.01430371
-0.005433916 0.04221535 -0.007806901
-0.004598511 0.002112976 -0.00191847
0.01145397 0.0215612 -0.01807729
-0.008397529 0.01673203 0.03060366
0.005642196 -0.002825611 0.001182205
-0.007826751 0.1450123 -0.0209981
-0.06611768 0.4287906 0.2467485
0.000520704 -0.07985919 -0.03096208
0.01261466 0.007850716 -0.0188427
0.001059168 0.00588773 0.003542747
-0.005087163 0.006448975 0.002407461
0.0037003 -0.0009577594 0.00303223
0.002231811 -0.01399093 -0.003242048
-0.003214712 0.01386916 -0.0007145775
-0.002205145 0.007927678 0.002984528
-0.0002837694 -0.002670071 -6.731226e-05
-0.002519818 0.000737979 -0.0009200286
-0.001592202 -0.001983411 0.002629233
-0.003044523 -0.006535591 0.008204468
-4.272274e-06 0.00545117 0.001820792
0.0006573058 0.0008059381 0.0006414855
-0.005691525 0.0004448509 0.01449428
-0.002402526 -0.0001748889 0.0003926617
-0.002960346 0.000686548 0.007296777
0.0008028321 0.002220314 -0.001740996
-0.0003096195 0.001131054 -0.003272371
0.2003983 -0.1852232 -0.3060695
-0.0120299 0.002284911 -0.04354532
3.380086e-06 0.0051692 0.003546593
-0.002963251 0.002233441 0.02066286
0.00905304 -0.0002057766 -0.006874892
0.0003398649 0.000863495 -0.001330454
-0.002005653 0.001651863 0.004376741
-0.0002188044 0.006817418 0.003624328
0.005365514 -0.008181231 -0.02168622
-0.02797486 0.03202409 -0.02308905
0.01908592 0.01081006 -0.01317014
-0.001949508 0.008610769 0.01653837
-0.005139727 0.005107135 0.01695765
-0.01095756 0.01531964 0.01835568
0.01629026 0.01582645 -0.02148428
-0.001719689 0.01019681 0.01563519
-0.7238324 0.1757593 0.07728901
-0.04988331 -0.0306195 0.01623298
0.06153984 -0.01075126 -0.01885431
-0.01916488 0.005105206 0.008386375
-0.005747547 -0.001673057 0.0002738122
-4.023732e-05 0.002951678 -0.002412069
0.001085483 0.01044871 0.00169147
-0.0004916884 0.002167998 -0.009515005
0.008555938 0.009719599 -0.00694631
-6.498809e-05 -0.005206757 -0.002028513
0.002166774 -0.0029026 -0.003130172
0.00270771 0.003624635 0.002858274
-0.004628529 0.0005531515 -0.00204587
-0.003168015 -0.008271905 0.002184574
-0.008089951 0.004304457 0.004194616
0.000707384 0.002731391 -0.006742342
-0.0002568431 0.007791082 -0.008844411
-0.06370359 -0.01451171 0.09547327
0.006309922 -0.01860652 0.06549447
-0.01810994 0.007147399 -0.00547275
-0.01095209 0.003351765 0.01969083
-0.008721145 -0.0006929612 0.002822597
-0.006362383 0.004049248 -0.003637086
0.002241048 0.0006855319 -0.003001365
-0.004208518 -0.001721086 -0.002135174
-0.007928085 0.002048543 0.002148445
0.01398169 0.001051208 -0.01185241
0.002994641 0.0007624376 -0.005981277
-0.0209889 0.004332363 0.01802344
-0.005999722 0.00230255 -0.003340015
0.002482355 0.003849138 -0.001078359
-0.05878924 0.1620926 -0.1511544
-0.2837106 0.02278501 0.1197727
0.2644331 0.2404693 0.1649635
-0.3089371 -0.02591364 -0.01500078
-0.2498229 0.1070336 -0.03179073
0.04615221 0.2349735 0.03890264
0.05444237 0.006703566 0.1838625
0.4455686 -0.2847328 -0.2139727
-0.2765939 0.2261136 -0.02944366
-0.06653526 0.1039458 0.121281
0.180748 0.3929568 0.2353628
0.2387374 -0.3925961 -0.345731
0.2531978 -0.2085691 -0.1444811
-0.3020883 0.1022874 0.01664435
-0.227522 0.02881255 -0.06085841
0.02533618 0.2293643 0.03478772
-0.01130232 -0.3671705 -0.2165398
-0.2131074 0.3149925 -0.05457139
-0.1167249 -0.02249493 0.1869048
0.2760901 -0.4037689 -0.2524178
-0.3645583 0.129239 0.01680815
0.1410368 0.2919409 0.2227873
0.4482999 -0.1294058 -0.1161917
-0.01919161 0.09270441 0.1720318
0.1222342 -0.5137282 -0.1686583
-0.4555744 0.004485485 -0.01050516
0.1425029 0.204715 0.178296
-0.2515196 0.4394009 -0.04323122
0.1063059 0.2376794 0.1683369
0.5424252 0.1034423 0.02215576
-0.401877 0.1565126 -0.1359679
-0.01418871 -0.3517714 -0.2649887
-0.1377517 -9.946503e-05 -0.04736792
-0.5947772 0.07688696 0.1549209
-0.008453722 -0.3501698 -0.2609453
0.2902379 0.206883 -0.06155551
-0.2822367 0.02578185 0.1656112
-0.1369926 -0.2676444 0.09215666
-0.2753194 0.2777059 0.06127214
-0.105272 -0.8321319 -0.3346371
0.6056034 -0.1179593 0.02805917
-0.1720145 0.2180798 0.03512258
0.20358 -0.4625524 -0.3225881
0.5005299 -0.05049873 0.005591717
0.3992732 -0.2584595 -0.02874699
0.7639017 -0.4825156 -0.4423419
0.5932528 -0.08136595 -0.2809287
0.3465587 -0.2192403 -0.06817203
0.009771567 0.04252146 0.007154245
-0.05836447 -0.4545117 -0.2109524
-0.4423375 0.1175855 0.02520947
0.01909916 0.2246303 -0.0001529486
0.5088449 0.1493997 0.001345919
-0.243233 -0.2041495 -0.1394522
-0.190445 -0.1657354 0.0155584
-0.3460561 -0.1203278 -0.1216049
-0.2508655 -0.07702045 0.01412198
-0.09789742 0.06833344 0.1623638
-0.1264817 0.01730626 -0.05216613
-0.2860225 -0.07845724 -0.09726291
0.4045507 -0.04052356 -0.268242
0.1496066 0.135733 0.0495609
-0.2347524 0.1198596 -0.05327083
-0.2372592 0.07793901 0.04536451
-0.2770793 0.1122993 0.05756426
-0.1829876 -0.0549313 0.03383709
-0.1438117 0.03671986 -0.02684319
-0.151618 0.09231157 0.2134941
0.212138 -0.1486421 0.04214007
0.2198237 -0.2518295 0.01454866
0.5428112 -0.2006547 -0.2314938
0.4248027 0.1272242 0.2551063
-0.3671111 -0.3107295 0.110813
-0.05819789 -0.3485021 -0.2400534
-0.2749089 0.08693762 0.07822205
-0.0803425 -0.05846573 0.2078257
0.04710326 -0.04620569 -0.05217007
-0.04947645 0.004144263 0.06413556
0.007960995 0.01493418 -0.0002704487
-0.07760635 -0.1033284 -0.02198811
-0.003691229 0.008994193 0.07240829
-0.02893658 -0.02694683 -0.02844418
0.003332334 -0.03402198 -0.01950994
0.001826317 0.006673531 0.003434023
0.002749347 0.01096908 0.01153124
-0.0006657256 0.005925298 -0.02052137
0.02664154 0.079763 -0.01238703
0.001379207 0.005338433 0.002004459
0.001653478 0.003568187 0.01126955
-0.01999434 -0.0200032 0.05932488
0.01149116 0.01454821 -0.03262881
0.0318991 0.0289598 0.007783907
-0.02393214 0.007696705 -0.004018966
0.0001002052 0.006336741 -0.005992563
0.005178458 -0.0006548911 0.001969338
0.01571777 0.1115658 0.07908291
-0.04246821 0.01717322 0.09836321
0.004829332 0.01269173 0.04534354
0.005749915 0.01375825 0.01352111
0.003395098 -0.0006126549 -0.005578085
-0.01062827 -0.00504231 -0.01319504
0.008997859 0.06129912 0.03659902
0.006781117 0.007564608 -0.006346823
0.002742402 0.004727407 0.01179697
0.004115416 0.01828606 0.01099673
0.001769735 0.00944823 -0.006169793
0.01912074 0.04553214 -0.002319349
-0.003350955 -0.009467268 0.002970977
-0.00305528 -0.006982173 0.00237969
0.001597227 -0.0012818 0.00472519
-0.0003139624 0.2149983 -0.04754529
-0.0006722269 -0.02186275 0.05220671
-0.000526766 0.005064049 0.01945248
-0.0009017685 0.00158868 0.0001355469
-0.0009644898 -0.003596439 0.04071651
-0.001171218 0.002012292 0.007700631
0.002964482 -0.001779323 -0.009854373
-0.000105955 -0.002143211 -0.006757057
0.0004860846 -0.002030053 0.002832477
-0.00284818 0.001183834 -0.002806028
-0.0009939122 -0.0002057422 0.005829504
-0.0009502692 -0.002304859 -0.000135163
0.0009761388 0.000332589 0.01187065
0.001152589 0.0007231234 -0.03632178
-0.008184085 0.0001117532 0.03040889
0.0004589084 0.002098552 0.003319641
-0.005703198 -0.00867811 0.002006268
0.001662945 -0.003312717 0.008669783
0.0009659263 0.0002864307 -0.005934062
0.01883029 0.02833749 -0.01906321
0.01584566 0.02905895 0.0285245
0.006811948 -0.001581404 -0.01067696
0.004078598 -0.01442858 -0.03424715
-0.006256985 0.006505359 -0.006767384
0.001080776 -0.007702523 0.02155799
-0.004419998 0.00537148 0.01437845
0.001614012 -0.02592949 -0.001445308
-0.001619932 -0.005873756 0.01406897
-0.0004220905 0.01090078 -0.02502787
-0.0008729757 0.01189906 0.01233474
-0.5101117 0.5202474 -0.07548916
-0.09493756 0.03109595 0.02382653
6.713557e-05 -0.01325941 -0.003213136
-0.004096419 0.004891606 -0.001983487
-0.003139681 -0.002307719 -0.002347632
-0.00464708 0.006769391 -0.002085254
-0.006629655 -0.001618054 0.01452213
-0.007129291 0.00614717 0.004001404
-0.002042792 -2.43536e-05 0.001065599
-0.006537508 0.001087576 -0.004531631
0.002185867 0.0005429348 -0.007509827
-0.01115719 -0.002620229 -0.00188292
-0.01684847 0.002859398 0.003823953
-0.009588134 0.003695948 -0.01290883
0.0005718126 0.004307551 -0.002726306
0.00142256 -0.001484158 -0.005395478
-0.003903581 -0.0064557 0.002338449
-0.005236146 0.003035524 -0.002574381
-0.009896732 0.003228085 -0.01033348
-0.06377449 -0.001494764 -0.01046509
-0.02515952 0.006984026 0.004082914
0.003375088 0.0008160779 -0.008219796
-0.002960372 0.0007283527 -0.02328597
0.003000564 -0.001406123 0.0009347113
0.0001841654 -0.00040325 -0.008610796
0.0006391765 -0.000988155 -0.002084644
-0.0003569634 0.001424504 -0.01007952
0.002078532 -0.002534564 0.009078521
0.00722412 0.0004637149 -0.01032474
-0.00624727 0.005121818 -0.01154055
-0.0003547713 -0.004243207 0.005252246
-0.0004044701 0.0009028801 -0.001300232
0.0004535689 -0.003264893 -0.002478189
-0.001993299 -0.001634762 0.001253478
0.002129724 0.005358875 -0.001908608
0.001028836 -0.007079259 0.006567667
0.003354852 -0.005659572 -0.005014379
-0.2824828 0.1112224 -0.1778439
0.2394658 0.1833263 -0.06154699
-0.08645373 -0.07303549 0.1348831
0.178487 0.2942089 -0.2730469
-0.03537291 -0.3115577 0.1229121
-0.3797982 0.2207754 -0.04559077
0.3172287 -0.05972799 0.0127269
0.01716345 -0.08540926 -0.03880684
0.005788778 0.1681901 -0.1806209
0.06795862 0.1169735 0.03366303
-0.1357251 0.2447266 -0.1134116
0.0008045952 0.0966508 0.1380551
0.4215922 0.09502636 0.1034411
-0.05523998 0.03042028 0.06547804
0.07297146 0.1727664 -0.1404488
-0.1532799 -0.2545872 0.07376546
-0.4445241 0.1518452 -0.06600721
0.3856395 0.01009537 0.02771221
-0.4486525 -0.07239924 0.3456877
-0.1004526 0.1012957 -0.09028089
0.05477977 0.1529161 0.04388679
0.2035843 -0.4631237 -0.08657345
-0.426709 0.0789529 -0.03950934
0.4956244 0.04788462 -0.06660098
-0.1594487 0.1635164 -0.01873324
0.2497499 -0.7971303 -0.1497943
-0.1881353 0.1269195 -0.06660012
-0.1349622 0.1575184 -0.1249861
-0.3279943 0.1796989 -0.1374801
0.4491865 -0.5827449 0.3886381
-0.5204058 0.07366545 -0.01182199
-0.1667381 0.004330725 0.03006576
0.1202611 0.05505407 -0.09455909
-0.01262602 -0.0832349 -0.02177148
-0.1363309 0.2656241 -0.07723842
0.2939979 -0.5006224 0.4298219
-0.4039656 0.2456192 0.142106
-0.3212312 0.1385901 -0.05051059
0.1308615 -0.7080667 -0.0960767
-0.1917979 0.3084554 -0.02605725
-0.1290291 -0.08634159 0.0626566
0.4068763 -0.147575 0.03061545
-0.3186088 0.2155064 -0.1471672
-0.201086 -0.05467321 0.2748166
-0.04286443 0.0175887 -0.05596931
0.003888896 -0.1959069 0.07296161
0.06073864 0.2188763 -0.00554342
0.8392395 -0.06611071 0.1516464
-0.09118138 0.1091184 -0.1156909
0.06187084 0.3536071 -0.1467433
0.4812856 -0.00624337 -0.04494687
0.2916331 -0.1991544 -0.0514678
-0.2249496 -0.3043764 -0.145098
0.4768878 -0.02270954 -0.03817057
0.3871117 0.09750833 -0.1738629
0.5777241 0.08143714 -0.1517297
-0.1066683 0.3195556 0.2918322
-0.2691503 0.3369006 0.1270563
-0.01817739 0.362483 0.05529657
-0.2056325 0.1594631 -0.0169725
-0.1057278 -0.179582 -0.06911662
0.2589521 0.2171226 -0.09117584
-0.1008075 0.004561476 -0.06306775
0.2594663 -0.3785124 -0.1956394
-0.1454974 -0.2942173 0.08661639
0.07491041 -0.2246927 -0.129747
-0.1786942 0.06443148 -0.03718732
-0.0550736 0.3450106 -0.1569429
0.04175366 0.311451 -0.09362682
0.1430965 -0.4307404 -0.1817688
0.429743 -0.07709876 -0.128699
0.1584438 -0.2863566 -0.087795
-0.003080593 -0.0206472 -0.003209116
-0.0003026898 -0.005488218 0.0296903
-0.004611277 0.02222382 0.02430958
-0.001062816 0.02203126 -0.05426542
-0.01229849 0.05299467 -0.05360073
0.004233712 -0.007122554 0.02799191
0.004162803 -0.01763124 -0.06042235
-0.000437804 -0.003723666 0.01025418
0.001270815 0.01711861 0.02342189
-0.00135493 -0.01472823 -0.007049905
0.001329459 0.01222679 0.004539816
0.003311172 -0.003246293 -0.0006984703
0.0009477041 -0.004798847 -0.0269931
-0.003600625 -0.01190063 -0.01490842
-0.0009412845 0.0002776896 0.003479201
-0.007814455 0.007030554 -0.003467319
-0.004109132 0.007179356 0.01657593
